_id,temp,temp_min,sunrise,report_time,sunset,description,humidity,location,pressure,feels_like,temp_max,wind
659fa3e45903ce0f56e7123e,296.61,296.61,1704929625,11-01-24 8:16,1704969285,overcast clouds,78,Thanh Hoa,1014,297.05,296.61,3.37
659fa43e5903ce0f56e7123f,294.27,294.27,1704929625,11-01-24 8:18,1704969186,overcast clouds,88,Ninh Binh,1014,294.74,294.27,2.73
659fa4995903ce0f56e71240,293.16,293.16,1704929597,11-01-24 8:19,1704969122,overcast clouds,90,Nam Dinh,1015,293.57,293.16,5.28
659fa4f35903ce0f56e71241,292.95,292.95,1704929560,11-01-24 8:21,1704969078,overcast clouds,90,Thai Binh,1015,293.34,292.95,6.86
659fa54d5903ce0f56e71242,292.55,292.55,1704929671,11-01-24 8:22,1704969169,overcast clouds,91,Phu Ly,1015,292.92,292.55,2.78
659fa5a85903ce0f56e71243,292.54,292.54,1704929646,11-01-24 8:24,1704969120,overcast clouds,89,Hung Yen,1015,292.86,292.54,3.44
659fa6025903ce0f56e71244,293.15,293.15,1704929617,11-01-24 8:25,1704969029,overcast clouds,87,Hai Duong,1015,293.48,293.15,2.95
659fa65c5903ce0f56e71245,293.1,293.1,1704929521,11-01-24 8:27,1704968950,overcast clouds,83,Haiphong,1015,293.32,293.1,5.66
659fa6b65903ce0f56e71246,292.92,292.92,1704929436,11-01-24 8:28,1704968844,overcast clouds,92,Ha Long,1016,293.35,292.92,4.79
659fa7115903ce0f56e71247,288.82,288.82,1704929617,11-01-24 8:30,1704968829,overcast clouds,95,Lang Son,1017,288.92,288.82,1.54
659fa76b5903ce0f56e71248,289.54,289.54,1704929827,11-01-24 8:31,1704968851,overcast clouds,93,Cao Bang,1017,289.66,289.54,0.92
659fa7c55903ce0f56e71249,291.43,291.43,1704930150,11-01-24 8:33,1704969137,overcast clouds,98,Ha Giang,1016,291.87,291.43,0.6
659fa8205903ce0f56e7124a,292.52,292.52,1704930358,11-01-24 8:34,1704969424,overcast clouds,94,Lao Cai,1015,292.97,292.52,0.76
659fa87b5903ce0f56e7124b,295,295,1704930468,11-01-24 8:36,1704969553,scattered clouds,68,Lai Chau,1012,295.02,295,1.19
659fa8d55903ce0f56e7124c,295.59,295.59,1704930240,11-01-24 8:37,1704969567,broken clouds,69,Son La,1012,295.69,295.59,2.4
659fa9305903ce0f56e7124d,298.72,298.72,1704930459,11-01-24 8:39,1704969771,overcast clouds,56,Dien Bien Phu,1010,298.79,298.72,0.92
659fa98a5903ce0f56e7124e,291.15,291.15,1704929742,11-01-24 8:40,1704969133,overcast clouds,91,Ha Noi,1015,291.38,291.15,2.72
659fa9e45903ce0f56e7124f,292.16,292.16,1704929839,11-01-24 8:42,1704969277,overcast clouds,96,Hoa Binh,1015,292.62,292.16,1.28
659faa3f5903ce0f56e71250,290.12,290.12,1704929871,11-01-24 8:43,1704969201,overcast clouds,91,Viet Tri,1016,290.25,290.12,1.97
659faa995903ce0f56e71251,290.12,290.12,1704929832,11-01-24 8:45,1704969160,overcast clouds,90,Vinh Yen,1016,290.22,290.12,2.02
659faaf45903ce0f56e71252,290.19,290.19,1704929682,11-01-24 8:46,1704969020,overcast clouds,91,Bac Giang,1016,290.33,290.19,2.89
659fab4e5903ce0f56e71253,290.2,290.2,1704929709,11-01-24 8:48,1704969065,overcast clouds,91,Bac Ninh,1016,290.34,290.2,3.05
659faba85903ce0f56e71254,291.55,291.55,1704930050,11-01-24 8:49,1704969292,overcast clouds,95,Yen Bai,1016,291.93,291.55,0.91
659fac035903ce0f56e71255,291.1,291.1,1704929980,11-01-24 8:51,1704969194,overcast clouds,93,Tuyen Quang,1016,291.38,291.1,0.81
659fac5d5903ce0f56e71256,290.03,290.03,1704929804,11-01-24 8:52,1704969069,overcast clouds,93,Thai Nguyen,1016,290.2,290.03,1.43
659facb75903ce0f56e71257,289.55,289.55,1704929867,11-01-24 8:54,1704969011,overcast clouds,98,Bac Kan,1016,289.8,289.55,0.97
659fad115903ce0f56e71258,303.39,303.39,1704928680,11-01-24 8:55,1704970526,overcast clouds,57,Ca Mau,1009,305.83,303.39,5.89
659fad6c5903ce0f56e71259,301.23,301.23,1704928553,11-01-24 8:57,1704970377,scattered clouds,68,Bac Lieu,1009,303.7,301.23,8.33
659fadc65903ce0f56e7125a,305.13,305.13,1704928780,11-01-24 8:58,1704970459,few clouds,53,Rach Gia,1008,308.22,305.13,1.92
659fae215903ce0f56e7125b,302.85,302.85,1704928523,11-01-24 9:00,1704970285,broken clouds,60,Soc Trang,1009,305.42,302.85,5.6
659fae7b5903ce0f56e7125c,305.12,305.12,1704928736,11-01-24 9:01,1704970342,scattered clouds,47,Long Xuyen,1008,306.77,305.12,1.68
659faed55903ce0f56e7125d,305.14,305.14,1704928613,11-01-24 9:03,1704970289,scattered clouds,62,Can Tho,1010,310.82,305.14,2.57
659faf305903ce0f56e7125e,305.14,305.14,1704928591,11-01-24 9:04,1704970224,overcast clouds,49,Vinh Long,1008,307.26,305.14,2.64
659faf8a5903ce0f56e7125f,305.12,305.12,1704928691,11-01-24 9:06,1704970284,broken clouds,46,Cao Lanh,1008,306.55,305.12,1.23
659fafe55903ce0f56e71260,305.34,305.34,1704928489,11-01-24 9:07,1704970125,broken clouds,49,Ben Tre,1008,307.62,305.34,3.08
659fb03f5903ce0f56e71261,302.83,302.83,1704928468,11-01-24 9:09,1704970164,broken clouds,60,Tra Vinh,1009,305.38,302.83,4.77
659fb0995903ce0f56e71262,305.98,305.98,1704928509,11-01-24 9:10,1704970122,broken clouds,46,My Tho,1008,308.04,305.98,2.57
659fb0f35903ce0f56e71263,307.16,307.16,1704928511,11-01-24 9:12,1704970087,scattered clouds,48,Tan An,1008,310.91,307.16,2.92
659fb14e5903ce0f56e71264,307.16,307.16,1704928472,11-01-24 9:13,1704970006,broken clouds,43,Ho Chi Minh City,1009,309.4,307.16,1.54
659fb1a85903ce0f56e71265,305.18,305.18,1704928498,11-01-24 9:15,1704969988,broken clouds,58,Thu Dau Mot,1009,309.7,305.18,2.57
659fb2025903ce0f56e71266,307.53,307.53,1704928654,11-01-24 9:16,1704970081,broken clouds,36,Phu Khuong,1008,308.22,307.53,1
659fb25d5903ce0f56e71267,306.08,306.08,1704928598,11-01-24 9:18,1704969912,clear sky,29,Loc Ninh,1007,304.93,306.08,2.21
659fb2b75903ce0f56e71268,305.14,305.14,1704928456,11-01-24 9:19,1704969950,few clouds,39,Bien Hoa,1008,305.24,305.14,0.61
659fb3115903ce0f56e71269,299.66,299.66,1704928332,11-01-24 9:21,1704969946,broken clouds,76,Vung Tau,1009,299.66,299.66,8.98
659fb36b5903ce0f56e7126a,300.74,300.74,1704928147,11-01-24 9:22,1704969644,clear sky,64,Phan Thiet,1010,302.4,300.74,7.95
659fb3c55903ce0f56e7126b,295.19,295.19,1704928166,11-01-24 9:24,1704969460,broken clouds,58,Da Lat,1012,294.96,295.19,0.98
659fb4205903ce0f56e7126c,299.74,299.74,1704928332,11-01-24 9:25,1704969482,broken clouds,52,Buon Ma Thuot,1012,299.74,299.74,4.32
659fb47a5903ce0f56e7126d,300.12,300.12,1704927998,11-01-24 9:27,1704969368,overcast clouds,62,Phan Rang-Thap Cham,1011,301.34,300.12,7.32
659fb4d45903ce0f56e7126e,300.15,300.15,1704928018,11-01-24 9:28,1704969252,broken clouds,76,Nha Trang,1013,302.52,300.15,5.82
659fb52f5903ce0f56e7126f,297.33,297.33,1704928478,11-01-24 9:30,1704969360,broken clouds,58,Pleiku,1012,297.32,297.33,4.27
659fb5895903ce0f56e71270,298.95,298.95,1704928516,11-01-24 9:31,1704969323,broken clouds,56,Kon Tum,1012,299.05,298.95,2.91
659fb5e35903ce0f56e71271,296.4,296.4,1704928074,11-01-24 9:33,1704969139,broken clouds,82,Tuy Hoa,1014,296.92,296.4,3.84
659fb63d5903ce0f56e71272,296.67,296.67,1704928160,11-01-24 9:34,1704969086,broken clouds,79,Quy Nhon,1014,297.14,296.67,4.92
659fb6985903ce0f56e71273,298.14,298.14,1704928640,11-01-24 9:36,1704969092,broken clouds,73,Turan,1015,298.6,298.14,3.6
659fb6f25903ce0f56e71274,295.94,295.94,1704928402,11-01-24 9:37,1704969052,overcast clouds,84,Quang Ngai,1015,296.47,295.94,1.92
659fb74d5903ce0f56e71275,298.13,298.13,1704928593,11-01-24 9:39,1704969084,overcast clouds,82,Hoi An,1015,298.82,298.13,3.05
659fb7a75903ce0f56e71276,299.21,299.21,1704928830,11-01-24 9:40,1704969200,few clouds,73,Hue,1013,299.21,299.21,7.2
659fb8015903ce0f56e71277,295.77,295.77,1704928956,11-01-24 9:42,1704969266,broken clouds,84,Quang Tri,1014,296.28,295.77,5.03
659fb85b5903ce0f56e71278,295.86,295.86,1704929177,11-01-24 9:43,1704969333,overcast clouds,85,Kwang Binh,1015,296.41,295.86,4.92
659fb8b65903ce0f56e71279,296.63,296.63,1704929435,11-01-24 9:45,1704969411,broken clouds,81,Ha Tinh,1014,297.15,296.63,3.5
659fb9105903ce0f56e7127a,296.41,296.41,1704929527,11-01-24 9:46,1704969431,broken clouds,84,Vinh,1014,296.98,296.41,4.66
659fb96a5903ce0f56e7127b,295.51,295.51,1704929625,11-01-24 9:48,1704969285,overcast clouds,84,Thanh Hoa,1015,295.99,295.51,2.7
659fb9c55903ce0f56e7127c,293.11,293.11,1704929625,11-01-24 9:49,1704969186,overcast clouds,93,Ninh Binh,1015,293.59,293.11,4.37
659fba1f5903ce0f56e7127d,292.6,292.6,1704929597,11-01-24 9:51,1704969122,overcast clouds,91,Nam Dinh,1015,292.98,292.6,5.84
659fba795903ce0f56e7127e,292.5,292.5,1704929560,11-01-24 9:52,1704969078,overcast clouds,90,Thai Binh,1015,292.84,292.5,6.89
659fbad35903ce0f56e7127f,292.25,292.25,1704929671,11-01-24 9:54,1704969169,overcast clouds,92,Phu Ly,1015,292.62,292.25,2.8
659fbb2e5903ce0f56e71280,292.21,292.21,1704929646,11-01-24 9:55,1704969120,overcast clouds,89,Hung Yen,1016,292.5,292.21,3.37
659fbb885903ce0f56e71281,292.15,292.15,1704929617,11-01-24 9:57,1704969029,overcast clouds,88,Hai Duong,1016,292.4,292.15,2.02
659fbbe25903ce0f56e71282,292.1,292.1,1704929521,11-01-24 9:58,1704968950,overcast clouds,88,Haiphong,1015,292.35,292.1,5.14
659fbc3c5903ce0f56e71283,291.92,291.92,1704929436,11-01-24 10:00,1704968844,overcast clouds,91,Ha Long,1016,292.23,291.92,4.45
659fbc975903ce0f56e71284,288.57,288.57,1704929617,11-01-24 10:01,1704968829,overcast clouds,96,Lang Son,1017,288.67,288.57,1.5
659fbcf15903ce0f56e71285,289.08,289.08,1704929827,11-01-24 10:03,1704968851,overcast clouds,96,Cao Bang,1017,289.24,289.08,0.77
659fbd4b5903ce0f56e71286,291.33,291.33,1704930150,11-01-24 10:04,1704969137,overcast clouds,99,Ha Giang,1016,291.79,291.33,0.59
659fbda55903ce0f56e71287,292.1,292.1,1704930358,11-01-24 10:06,1704969424,overcast clouds,96,Lao Cai,1015,292.56,292.1,0.8
659fbe005903ce0f56e71288,292.83,292.83,1704930468,11-01-24 10:08,1704969553,scattered clouds,81,Lai Chau,1012,292.97,292.83,1.35
659fbe5b5903ce0f56e71289,293.25,293.25,1704930240,11-01-24 10:09,1704969567,broken clouds,81,Son La,1013,293.43,293.25,2.29
659fbeb55903ce0f56e7128a,297.67,297.67,1704930459,11-01-24 10:11,1704969771,overcast clouds,62,Dien Bien Phu,1010,297.8,297.67,1.02
659fbf105903ce0f56e7128b,290.15,290.15,1704929742,11-01-24 10:12,1704969133,overcast clouds,92,Ha Noi,1016,290.31,290.15,2.43
659fbf6b5903ce0f56e7128c,292.02,292.02,1704929839,11-01-24 10:14,1704969277,overcast clouds,97,Hoa Binh,1016,292.5,292.02,1.31
659fbfc55903ce0f56e7128d,290.12,290.12,1704929871,11-01-24 10:15,1704969201,overcast clouds,91,Viet Tri,1016,290.25,290.12,1.91
659fc0205903ce0f56e7128e,290.12,290.12,1704929832,11-01-24 10:17,1704969160,overcast clouds,91,Vinh Yen,1016,290.25,290.12,1.91
659fc07a5903ce0f56e7128f,290.19,290.19,1704929682,11-01-24 10:18,1704969020,overcast clouds,91,Bac Giang,1016,290.33,290.19,2.96
659fc0d45903ce0f56e71290,290.2,290.2,1704929709,11-01-24 10:20,1704969065,overcast clouds,91,Bac Ninh,1016,290.34,290.2,2.83
659fc12f5903ce0f56e71291,291.41,291.41,1704930050,11-01-24 10:21,1704969292,overcast clouds,96,Yen Bai,1016,291.8,291.41,0.98
659fc1895903ce0f56e71292,290.86,290.86,1704929980,11-01-24 10:23,1704969194,overcast clouds,95,Tuyen Quang,1016,291.17,290.86,0.84
659fc1e35903ce0f56e71293,290.03,290.03,1704929804,11-01-24 10:24,1704969069,overcast clouds,93,Thai Nguyen,1016,290.2,290.03,1.37
659fc23e5903ce0f56e71294,289.42,289.42,1704929867,11-01-24 10:26,1704969011,overcast clouds,98,Bac Kan,1017,289.66,289.42,1.08
659fc2985903ce0f56e71295,301.9,301.9,1704928680,11-01-24 10:27,1704970526,broken clouds,62,Ca Mau,1009,304.06,301.9,5.25
659fc2f25903ce0f56e71296,299.97,299.97,1704928553,11-01-24 10:29,1704970377,broken clouds,73,Bac Lieu,1009,301.93,299.97,7.92
659fc34d5903ce0f56e71297,302.84,302.84,1704928780,11-01-24 10:30,1704970459,few clouds,63,Rach Gia,1009,305.97,302.84,1.84
659fc3a75903ce0f56e71298,300.95,300.95,1704928523,11-01-24 10:32,1704970285,overcast clouds,67,Soc Trang,1009,303.08,300.95,5.64
659fc4015903ce0f56e71299,303.12,303.12,1704928736,11-01-24 10:33,1704970342,few clouds,57,Long Xuyen,1009,305.35,303.12,1.65
659fc45c5903ce0f56e7129a,303.14,303.14,1704928613,11-01-24 10:35,1704970289,scattered clouds,70,Can Tho,1010,308.16,303.14,2.06
659fc4b65903ce0f56e7129b,303.14,303.14,1704928591,11-01-24 10:36,1704970224,broken clouds,64,Vinh Long,1009,306.79,303.14,3.21
659fc5105903ce0f56e7129c,303.12,303.12,1704928691,11-01-24 10:38,1704970284,scattered clouds,56,Cao Lanh,1009,305.17,303.12,0.85
659fc56b5903ce0f56e7129d,299.04,299.04,1704928489,11-01-24 10:39,1704970125,broken clouds,74,Ben Tre,1010,299.62,299.04,4.15
659fc5c55903ce0f56e7129e,298.51,298.51,1704928468,11-01-24 10:41,1704970164,broken clouds,77,Tra Vinh,1010,299.11,298.51,4.99
659fc6205903ce0f56e7129f,299.2,299.2,1704928509,11-01-24 10:42,1704970122,broken clouds,74,My Tho,1010,299.2,299.2,4.58
659fc67a5903ce0f56e712a0,302.16,302.16,1704928511,11-01-24 10:44,1704970087,broken clouds,74,Tan An,1010,306.67,302.16,5.6
659fc6d45903ce0f56e712a1,303.16,303.16,1704928472,11-01-24 10:45,1704970006,broken clouds,70,Ho Chi Minh City,1010,308.21,303.16,4.63
659fc72e5903ce0f56e712a2,302.18,302.18,1704928498,11-01-24 10:47,1704969988,scattered clouds,74,Thu Dau Mot,1010,306.72,302.18,4.63
659fc7895903ce0f56e712a3,303.91,303.91,1704928654,11-01-24 10:48,1704970081,broken clouds,45,Phu Khuong,1008,304.5,303.91,3.04
659fc7e35903ce0f56e712a4,302.75,302.75,1704928598,11-01-24 10:50,1704969912,clear sky,43,Loc Ninh,1008,302.72,302.75,1.77
659fc83d5903ce0f56e712a5,302.14,302.14,1704928456,11-01-24 10:51,1704969950,scattered clouds,60,Bien Hoa,1009,304.17,302.14,5.79
659fc8985903ce0f56e712a6,298.41,298.41,1704928332,11-01-24 10:53,1704969946,broken clouds,80,Vung Tau,1010,299.08,298.41,10.52
659fc8f25903ce0f56e712a7,297.83,297.83,1704928147,11-01-24 10:54,1704969644,few clouds,76,Phan Thiet,1010,298.34,297.83,6.52
659fc94c5903ce0f56e712a8,288.96,288.96,1704928166,11-01-24 10:56,1704969460,broken clouds,90,Da Lat,1014,288.95,288.96,1.38
659fc9a65903ce0f56e712a9,294.44,294.44,1704928332,11-01-24 10:57,1704969482,broken clouds,73,Buon Ma Thuot,1013,294.53,294.44,4.11
659fca015903ce0f56e712aa,296.53,296.53,1704927998,11-01-24 10:59,1704969368,overcast clouds,79,Phan Rang-Thap Cham,1012,296.99,296.53,5.28
659fca615903ce0f56e712ab,299.15,299.15,1704928018,11-01-24 11:00,1704969252,overcast clouds,83,Nha Trang,1014,299.15,299.15,5.12
659fcabc5903ce0f56e712ac,293.23,293.23,1704928478,11-01-24 11:02,1704969360,broken clouds,79,Pleiku,1013,293.36,293.23,3.95
659fcb165903ce0f56e712ad,296.01,296.01,1704928516,11-01-24 11:03,1704969323,broken clouds,67,Kon Tum,1013,296.1,296.01,2.57
659fcb705903ce0f56e712ae,295.39,295.39,1704928074,11-01-24 11:05,1704969139,broken clouds,84,Tuy Hoa,1015,295.86,295.39,3.28
659fcbcb5903ce0f56e712af,296.1,296.1,1704928160,11-01-24 11:06,1704969086,broken clouds,81,Quy Nhon,1015,296.57,296.1,4.68
659fcc255903ce0f56e712b0,298.14,298.14,1704928640,11-01-24 11:08,1704969092,broken clouds,73,Turan,1015,298.6,298.14,2.57
659fcc7f5903ce0f56e712b1,295.42,295.42,1704928402,11-01-24 11:09,1704969052,overcast clouds,84,Quang Ngai,1015,295.9,295.42,1.8
659fccd95903ce0f56e712b2,298.13,298.13,1704928593,11-01-24 11:11,1704969084,overcast clouds,83,Hoi An,1015,298.85,298.13,3.21
659fcd345903ce0f56e712b3,297.21,297.21,1704928830,11-01-24 11:12,1704969200,broken clouds,78,Hue,1014,297.71,297.21,5.66
659fcd8e5903ce0f56e712b4,295.48,295.48,1704928956,11-01-24 11:14,1704969266,broken clouds,84,Quang Tri,1015,295.96,295.48,4.8
659fcde85903ce0f56e712b5,295.44,295.44,1704929177,11-01-24 11:15,1704969333,overcast clouds,87,Kwang Binh,1015,296,295.44,4.88
659fce435903ce0f56e712b6,295.18,295.18,1704929435,11-01-24 11:17,1704969411,broken clouds,86,Ha Tinh,1014,295.68,295.18,2.96
659fce9d5903ce0f56e712b7,295.47,295.47,1704929527,11-01-24 11:18,1704969431,broken clouds,87,Vinh,1014,296.03,295.47,4.45
659fcef75903ce0f56e712b8,294.98,294.98,1704929625,11-01-24 11:20,1704969285,overcast clouds,87,Thanh Hoa,1015,295.49,294.98,2.27
659fcf525903ce0f56e712b9,292.79,292.79,1704929625,11-01-24 11:21,1704969186,overcast clouds,93,Ninh Binh,1016,293.24,292.79,4.74
659fcfac5903ce0f56e712ba,292.55,292.55,1704929597,11-01-24 11:23,1704969122,overcast clouds,90,Nam Dinh,1016,292.9,292.55,5.4
659fd0065903ce0f56e712bb,292.57,292.57,1704929560,11-01-24 11:24,1704969078,overcast clouds,90,Thai Binh,1016,292.92,292.57,6.4
659fd0605903ce0f56e712bc,292.13,292.13,1704929671,11-01-24 11:26,1704969169,overcast clouds,92,Phu Ly,1016,292.49,292.13,2.74
659fd0bb5903ce0f56e712bd,292.1,292.1,1704929646,11-01-24 11:27,1704969120,overcast clouds,90,Hung Yen,1016,292.4,292.1,2.92
659fd1155903ce0f56e712be,292.15,292.15,1704929617,11-01-24 11:29,1704969029,overcast clouds,89,Hai Duong,1016,292.43,292.15,1.61
659fd16f5903ce0f56e712bf,292.1,292.1,1704929521,11-01-24 11:30,1704968950,overcast clouds,88,Haiphong,1016,292.35,292.1,4.63
659fd1ca5903ce0f56e712c0,291.92,291.92,1704929436,11-01-24 11:32,1704968844,overcast clouds,91,Ha Long,1017,292.23,291.92,4.51
659fd2245903ce0f56e712c1,288.46,288.46,1704929617,11-01-24 11:33,1704968829,overcast clouds,97,Lang Son,1018,288.58,288.46,1.66
659fd27e5903ce0f56e712c2,288.88,288.88,1704929827,11-01-24 11:35,1704968851,overcast clouds,97,Cao Bang,1019,289.04,288.88,0.75
659fd2d95903ce0f56e712c3,291.21,291.21,1704930150,11-01-24 11:36,1704969137,overcast clouds,99,Ha Giang,1017,291.66,291.21,0.97
659fd3335903ce0f56e712c4,291.82,291.82,1704930358,11-01-24 11:38,1704969424,overcast clouds,97,Lao Cai,1017,292.28,291.82,0.87
659fd38d5903ce0f56e712c5,289.66,289.66,1704930468,11-01-24 11:39,1704969553,scattered clouds,93,Lai Chau,1014,289.79,289.66,1.99
659fd3e85903ce0f56e712c6,290.56,290.56,1704930240,11-01-24 11:41,1704969567,broken clouds,93,Son La,1015,290.78,290.56,2.19
659fd4425903ce0f56e712c7,295.58,295.58,1704930459,11-01-24 11:42,1704969771,overcast clouds,73,Dien Bien Phu,1012,295.78,295.58,1.36
659fd49c5903ce0f56e712c8,290.15,290.15,1704929742,11-01-24 11:44,1704969133,overcast clouds,92,Ha Noi,1017,290.31,290.15,2.03
659fd4f75903ce0f56e712c9,291.83,291.83,1704929839,11-01-24 11:45,1704969277,overcast clouds,97,Hoa Binh,1017,292.29,291.83,1.19
659fd5515903ce0f56e712ca,290.12,290.12,1704929871,11-01-24 11:47,1704969201,overcast clouds,92,Viet Tri,1017,290.27,290.12,1.51
659fd5ab5903ce0f56e712cb,290.12,290.12,1704929832,11-01-24 11:48,1704969160,overcast clouds,91,Vinh Yen,1017,290.25,290.12,1.5
659fd6065903ce0f56e712cc,290.19,290.19,1704929682,11-01-24 11:50,1704969020,overcast clouds,93,Bac Giang,1017,290.38,290.19,3.08
659fd6605903ce0f56e712cd,290.2,290.2,1704929709,11-01-24 11:52,1704969065,overcast clouds,92,Bac Ninh,1017,290.36,290.2,2.51
659fd6ba5903ce0f56e712ce,291.26,291.26,1704930050,11-01-24 11:53,1704969292,overcast clouds,96,Yen Bai,1017,291.63,291.26,0.92
659fd7145903ce0f56e712cf,290.68,290.68,1704929980,11-01-24 11:55,1704969194,overcast clouds,96,Tuyen Quang,1017,291,290.68,0.56
659fd76f5903ce0f56e712d0,290.03,290.03,1704929804,11-01-24 11:56,1704969069,overcast clouds,93,Thai Nguyen,1017,290.2,290.03,1.4
659fd7c95903ce0f56e712d1,289.26,289.26,1704929867,11-01-24 11:58,1704969011,overcast clouds,98,Bac Kan,1018,289.49,289.26,1.12
659fd8235903ce0f56e712d2,298.58,298.58,1704928680,11-01-24 11:59,1704970526,broken clouds,77,Ca Mau,1010,299.19,298.58,3.88
659fd87e5903ce0f56e712d3,298.51,298.51,1704928553,11-01-24 12:01,1704970377,broken clouds,79,Bac Lieu,1011,299.16,298.51,7.57
659fd8d85903ce0f56e712d4,302.22,302.22,1704928780,11-01-24 12:02,1704970459,scattered clouds,63,Rach Gia,1010,304.79,302.22,1.97
659fd9325903ce0f56e712d5,298.11,298.11,1704928523,11-01-24 12:04,1704970285,overcast clouds,78,Soc Trang,1011,298.7,298.11,5.84
659fd98d5903ce0f56e712d6,301.12,301.12,1704928736,11-01-24 12:05,1704970342,scattered clouds,59,Long Xuyen,1009,302.45,301.12,1.95
659fd9e75903ce0f56e712d7,301.14,301.14,1704928613,11-01-24 12:07,1704970289,few clouds,74,Can Tho,1011,304.34,301.14,3.09
659fda415903ce0f56e712d8,301.14,301.14,1704928591,11-01-24 12:08,1704970224,broken clouds,74,Vinh Long,1010,304.34,301.14,5.09
659fda9c5903ce0f56e712d9,301.12,301.12,1704928691,11-01-24 12:10,1704970284,scattered clouds,60,Cao Lanh,1009,302.56,301.12,2.32
659fdaf65903ce0f56e712da,297.92,297.92,1704928489,11-01-24 12:11,1704970125,broken clouds,78,Ben Tre,1011,298.49,297.92,4.14
659fdb515903ce0f56e712db,297.76,297.76,1704928468,11-01-24 12:13,1704970164,broken clouds,80,Tra Vinh,1011,298.37,297.76,5.05
659fdbac5903ce0f56e712dc,297.9,297.9,1704928509,11-01-24 12:14,1704970122,broken clouds,78,My Tho,1011,298.47,297.9,4.49
659fdc075903ce0f56e712dd,302.16,302.16,1704928511,11-01-24 12:16,1704970087,broken clouds,76,Tan An,1010,307.07,302.16,5.49
659fdc615903ce0f56e712de,302.16,302.16,1704928472,11-01-24 12:17,1704970006,scattered clouds,65,Ho Chi Minh City,1011,305.01,302.16,2.57
659fdcbc5903ce0f56e712df,302.18,302.18,1704928498,11-01-24 12:19,1704969988,scattered clouds,65,Thu Dau Mot,1011,305.05,302.18,2.57
659fdd165903ce0f56e712e0,302.86,302.86,1704928654,11-01-24 12:20,1704970081,broken clouds,49,Phu Khuong,1009,303.63,302.86,2.91
659fdd715903ce0f56e712e1,301.64,301.64,1704928598,11-01-24 12:22,1704969912,clear sky,48,Loc Ninh,1009,301.97,301.64,1.78
659fddcb5903ce0f56e712e2,302.14,302.14,1704928456,11-01-24 12:23,1704969950,broken clouds,69,Bien Hoa,1010,305.67,302.14,5.44
659fde255903ce0f56e712e3,298.32,298.32,1704928332,11-01-24 12:25,1704969946,broken clouds,79,Vung Tau,1011,298.96,298.32,10.9
659fde805903ce0f56e712e4,297.05,297.05,1704928147,11-01-24 12:26,1704969644,scattered clouds,80,Phan Thiet,1011,297.58,297.05,5.48
659fdeda5903ce0f56e712e5,287.85,287.85,1704928166,11-01-24 12:28,1704969460,broken clouds,96,Da Lat,1015,287.88,287.85,1.57
659fdf345903ce0f56e712e6,293.29,293.29,1704928332,11-01-24 12:29,1704969482,scattered clouds,78,Buon Ma Thuot,1013,293.4,293.29,4.03
659fdf8e5903ce0f56e712e7,295.65,295.65,1704927998,11-01-24 12:31,1704969368,broken clouds,84,Phan Rang-Thap Cham,1013,296.15,295.65,4.87
659fdfe95903ce0f56e712e8,298.15,298.15,1704928018,11-01-24 12:32,1704969252,overcast clouds,83,Nha Trang,1014,298.87,298.15,4.47
659fe0435903ce0f56e712e9,291.4,291.4,1704928478,11-01-24 12:34,1704969360,broken clouds,89,Pleiku,1014,291.6,291.4,3.26
659fe09d5903ce0f56e712ea,291.66,291.66,1704928516,11-01-24 12:35,1704969323,few clouds,89,Kon Tum,1015,291.89,291.66,1.61
659fe0f85903ce0f56e712eb,295.39,295.39,1704928074,11-01-24 12:37,1704969139,overcast clouds,85,Tuy Hoa,1016,295.89,295.39,3.08
659fe1525903ce0f56e712ec,296.35,296.35,1704928160,11-01-24 12:38,1704969086,overcast clouds,79,Quy Nhon,1016,296.79,296.35,4.96
659fe1ac5903ce0f56e712ed,298.14,298.14,1704928640,11-01-24 12:40,1704969092,broken clouds,73,Turan,1016,298.6,298.14,2.06
659fe2065903ce0f56e712ee,295.27,295.27,1704928402,11-01-24 12:41,1704969052,overcast clouds,84,Quang Ngai,1017,295.73,295.27,1.82
659fe2615903ce0f56e712ef,298.13,298.13,1704928593,11-01-24 12:43,1704969084,overcast clouds,82,Hoi An,1017,298.82,298.13,3.55
659fe2bb5903ce0f56e712f0,297.21,297.21,1704928830,11-01-24 12:44,1704969200,broken clouds,78,Hue,1015,297.71,297.21,6.17
659fe3165903ce0f56e712f1,295.61,295.61,1704928956,11-01-24 12:46,1704969266,overcast clouds,83,Quang Tri,1016,296.08,295.61,4.96
659fe3705903ce0f56e712f2,295.37,295.37,1704929177,11-01-24 12:47,1704969333,overcast clouds,88,Kwang Binh,1016,295.95,295.37,4.61
659fe3ca5903ce0f56e712f3,294.57,294.57,1704929435,11-01-24 12:49,1704969411,scattered clouds,89,Ha Tinh,1016,295.09,294.57,2.66
659fe4255903ce0f56e712f4,295.14,295.14,1704929527,11-01-24 12:50,1704969431,broken clouds,88,Vinh,1016,295.69,295.14,4.25
659fe47f5903ce0f56e712f5,294.71,294.71,1704929625,11-01-24 12:52,1704969285,overcast clouds,89,Thanh Hoa,1017,295.25,294.71,1.52
659fe4d95903ce0f56e712f6,292.88,292.88,1704929625,11-01-24 12:53,1704969186,overcast clouds,93,Ninh Binh,1017,293.34,292.88,3.97
